0.006,0.022403939,0.000798986,-0.023025859,,
0.016,0.022363082,0.000802746,-0.023020456,,
0.026,0.022304378,0.000797483,-0.023028769,,
0.036,0.02235613,0.000812477,-0.023026508,,
0.046,0.022427361,0.000827465,-0.023012702,,
0.056,0.022378067,0.000824628,-0.023004984,,
0.066,0.022321984,0.000790103,-0.023004872,,
0.076,0.022365594,0.000793684,-0.023013987,,
0.086,0.022393549,0.000839157,-0.023020138,,
0.096,0.022354307,0.000828005,-0.02301715,,
0.106,0.022306468,0.000780687,-0.023008064,,
0.116,0.02233118,0.000750267,-0.023014363,,
0.126,0.022354269,0.000815679,-0.023016926,,
0.136,0.022333646,0.000801972,-0.023014102,,
0.146,0.022315528,0.000792057,-0.023018212,,
0.156,0.022395452,0.000795361,-0.02302286,,
0.166,0.022404423,0.000836299,-0.023017815,,
0.176,0.022328153,0.000729284,-0.022940046,,
0.186,0.022375785,0.000677102,-0.022877135,,
0.196,0.022453591,0.00070634,-0.022835153,,
0.206,0.022340633,0.00075991,-0.022786017,,
0.216,0.022307361,0.000779921,-0.022725282,,
0.226,0.022413969,0.000676403,-0.02266883,,
0.236,0.022416268,0.000720447,-0.022617373,,
0.246,0.022345468,0.000773991,-0.02257067,,
0.256,0.022338288,0.000767885,-0.022528807,,
0.266,0.022362458,0.000694602,-0.022489915,,
0.276,0.022355575,0.000721429,-0.022522727,,
0.286,0.022365607,0.000784722,-0.022551668,,
0.296,0.022365533,0.000769132,-0.02256128,,
0.306,0.022376044,0.000706295,-0.022578305,,
0.316,0.022379909,0.000681698,-0.022596397,,
0.326,0.022343455,0.000766106,-0.02259657,,
0.336,0.022357648,0.000795703,-0.022593684,,
0.346,0.02238081,0.000740322,-0.022586315,,
0.356,0.022343894,0.000670884,-0.022584152,,
0.366,0.022334006,0.000677742,-0.022592112,,
0.376,0.022363182,0.000727196,-0.022580087,,
0.386,0.022382578,0.000717323,-0.022578461,,
0.396,0.022352532,0.00068126,-0.022582505,,
0.406,0.022343455,0.000710712,-0.022576709,,
0.416,0.022328785,0.000771254,-0.022577191,,
0.426,0.022370582,0.000703875,-0.022583855,,
0.436,0.022404976,0.000654538,-0.022594929,,
0.446,0.022345971,0.000679512,-0.022601937,,
0.456,0.022306634,0.000767041,-0.022609352,,
0.466,0.022305718,0.000779138,-0.022604004,,
0.476,0.022380741,0.000696457,-0.022601247,,
0.486,0.022323247,0.000734105,-0.022602874,,
0.496,0.022312585,0.00077058,-0.02260331,,
0.506,0.022354081,0.000732976,-0.022594305,,
0.516,0.022372909,0.000687328,-0.022598211,,
0.526,0.022317421,0.00070788,-0.022620408,,
0.536,0.022363326,0.000740743,-0.022625055,,
0.546,0.022380371,0.000769396,-0.022628989,,
0.556,0.022323448,0.000776098,-0.022629589,,
0.566,0.022297526,0.000712039,-0.022641138,,
0.576,0.022370696,0.000698129,-0.022674077,,
0.586,0.022366855,0.000796969,-0.022677222,,
0.596,0.022309352,0.00080831,-0.022679595,,
0.606,0.022311009,0.000704334,-0.022689331,,
0.616,0.022372823,0.000633729,-0.02268485,,
0.626,0.022374919,0.000758236,-0.022680727,,
0.636,0.022318758,0.000754403,-0.022686861,,
0.646,0.022358112,0.000680124,-0.022692551,,
0.656,0.02238206,0.000655565,-0.022691846,,
0.666,0.022377867,0.000732286,-0.022694987,,
0.676,0.022318829,0.000781481,-0.022691477,,
0.686,0.022398639,0.000710103,-0.022704306,,
0.696,0.022401288,0.000688749,-0.022715327,,
0.706,0.02235711,0.000743308,-0.022738623,,
0.716,0.022312608,0.000750111,-0.022756711,,
0.726,0.022385022,0.000746795,-0.022751675,,
0.736,0.022404209,0.00073911,-0.022746673,,
0.746,0.02233123,0.000694573,-0.022742993,,
0.756,0.022300012,0.000665774,-0.022743151,,
0.766,0.022345366,0.000653535,-0.022724511,,
0.776,0.022359289,0.000736385,-0.022690454,,
0.786,0.022291783,0.000704185,-0.022658076,,
0.796,0.02233986,0.00070675,-0.022633735,,
0.806,0.02235687,0.000716943,-0.022605412,,
0.816,0.022362201,0.00073152,-0.022577475,,
0.826,0.022324575,0.000712861,-0.022564727,,
0.836,0.022339044,0.000701817,-0.022551061,,
0.846,0.022386298,0.000722528,-0.022525852,,
0.856,0.02233668,0.000729817,-0.022507233,,
0.866,0.022302754,0.000702121,-0.022503112,,
0.876,0.022390423,0.000693158,-0.022512358,,
0.886,0.022377029,0.000709922,-0.022514325,,
0.896,0.022313621,0.000743011,-0.022519729,,
0.906,0.022284556,0.000720806,-0.022519761,,
0.916,0.022349626,0.000665475,-0.022525278,,
0.926,0.022364371,0.000765809,-0.022516717,,
0.936,0.022323877,0.000773071,-0.02251995,,
0.946,0.022319542,0.000691189,-0.0225378,,
0.956,0.022364249,0.000659343,-0.022545102,,
0.966,0.022357803,0.000697076,-0.022551704,,
0.976,0.02231353,0.000763196,-0.022549288,,
0.986,0.022346221,0.000710476,-0.022552213,,
0.996,0.022358695,0.000675031,-0.022548548,,
1.006,0.022357052,0.000695202,-0.022546296,,
1.016,0.022320999,0.000750251,-0.022545044,,
1.026,0.022389742,0.0007282,-0.022551794,,
1.036,0.022402298,0.000679834,-0.022554035,,
1.046,0.022372251,0.000665668,-0.022556501,,
1.056,0.022323582,0.000698525,-0.022573168,,
1.066,0.022350026,0.000749814,-0.022578186,,
1.076,0.022371408,0.000702793,-0.022586421,,
1.086,0.022354115,0.000686534,-0.022591326,,
1.096,0.022311931,0.000727008,-0.02260204,,
1.106,0.022326343,0.000761312,-0.022607914,,
1.116,0.022380123,0.00073773,-0.022611785,,
1.126,0.022360176,0.000663965,-0.022632269,,
1.136,0.022347689,0.000779521,-0.022642543,,
1.146,0.022323117,0.00070974,-0.02265853,,
1.156,0.022365052,0.000676142,-0.022651687,,
1.166,0.022350062,0.000685528,-0.022649444,,
1.176,0.022356667,0.000750537,-0.022653528,,
1.186,0.022359313,0.000713554,-0.022654233,,
1.196,0.022344517,0.000667739,-0.022644134,,
1.206,0.022366403,0.000719531,-0.022633861,,
1.216,0.022325851,0.000775045,-0.022633032,,
1.226,0.022302404,0.000756636,-0.022621345,,
1.236,0.022334047,0.000740758,-0.022621901,,
1.246,0.022376927,0.00072598,-0.022609297,,
1.256,0.022411805,0.000720474,-0.022599866,,
1.266,0.022342604,0.000702652,-0.022595877,,
1.276,0.02232508,0.000712025,-0.022589197,,
1.286,0.022291761,0.00071977,-0.022590318,,
1.296,0.022418749,0.00073829,-0.022590755,,
1.306,0.022387341,0.000733168,-0.022594262,,
1.316,0.022288021,0.000711146,-0.022599808,,
1.326,0.022365322,0.000686494,-0.022601829,,
1.336,0.022425516,0.000772505,-0.022643623,,
1.346,0.022354975,0.000817168,-0.022697385,,
1.356,0.022322867,0.000836653,-0.022764731,,
1.366,0.022338564,0.000827843,-0.022813977,,
1.376,0.02242762,0.000839743,-0.022836601,,
1.386,0.022396337,0.000864424,-0.022858276,,
1.396,0.022322264,0.000873331,-0.022893814,,
1.406,0.02234472,0.000836,-0.022935046,,
1.416,0.022363991,0.000887971,-0.023008944,,
1.426,0.022337118,0.000951233,-0.023060665,,
1.436,0.022307182,0.000869274,-0.023084784,,
1.446,0.02233897,0.000882578,-0.023113143,,
1.456,0.022336368,0.000941135,-0.023130958,,
1.466,0.022308405,0.000964855,-0.023151622,,
1.476,0.022357177,0.000906037,-0.023197256,,
1.486,0.022393608,0.000895939,-0.023255924,,
1.496,0.022345148,0.000920961,-0.023308345,,
1.506,0.022318285,0.000955051,-0.023348695,,
1.516,0.022296354,0.000957167,-0.023337953,,
1.526,0.022383243,0.000940796,-0.023345422,,
1.536,0.022411775,0.000946659,-0.0233297,,
1.546,0.022355089,0.000962483,-0.023316843,,
1.556,0.022261677,0.001039495,-0.02334261,,
1.566,0.02226794,0.001071197,-0.023409655,,
1.576,0.022376446,0.001062097,-0.023484886,,
1.586,0.02237785,0.001064626,-0.02354894,,
1.596,0.022331608,0.001050192,-0.023593534,,
1.606,0.022327803,0.000972016,-0.023623189,,
1.616,0.022411335,0.000927993,-0.023659806,,
1.626,0.022391941,0.000884883,-0.023709042,,
1.636,0.022284875,0.00088766,-0.023784016,,
1.646,0.022291103,0.000909394,-0.023846551,,
1.656,0.022396425,0.000977925,-0.023856003,,
1.666,0.022385363,0.000979662,-0.023823003,,
1.676,0.022284446,0.000949694,-0.023792017,,
1.686,0.022267228,0.000901476,-0.023764578,,
1.696,0.022382328,0.000911646,-0.023750694,,
1.706,0.022420408,0.000973143,-0.023749238,,
1.716,0.022324007,0.001012727,-0.023776271,,
1.726,0.022316253,0.001042416,-0.023785468,,
1.736,0.022463322,0.001138333,-0.02375937,,
1.746,0.02232858,0.00116641,-0.023728431,,
1.756,0.022273108,0.001123931,-0.023717079,,
1.766,0.022291508,0.00101703,-0.023735997,,
1.776,0.02240207,0.000977549,-0.023715637,,
1.786,0.022366546,0.00102727,-0.023653618,,
1.796,0.022287976,0.001048006,-0.023580314,,
1.806,0.022300148,0.000992079,-0.023531668,,
1.816,0.0223969,0.000915873,-0.023450566,,
1.826,0.022392467,0.000924626,-0.023368632,,
1.836,0.022283787,0.00101509,-0.023315311,,
1.846,0.02223797,0.001070717,-0.023335453,,
1.856,0.022294613,0.000937507,-0.023819445,,
1.866,0.022360507,0.000917502,-0.024704305,,
1.876,0.022615604,0.000962962,-0.026137466,,
1.886,0.023115985,0.000942562,-0.028212939,,
1.896,0.023879081,0.000902616,-0.030854471,,
1.906,0.024821667,0.000936329,-0.033938371,,
1.916,0.025944365,0.001086011,-0.037503885,,
1.926,0.027195752,0.001166022,-0.041547257,,
1.936,0.028605938,0.001237396,-0.046075799,,
1.946,0.030204179,0.001279666,-0.051048632,,
1.956,0.031883057,0.00131903,-0.056071696,,
1.966,0.033380866,0.001308687,-0.061161001,,
1.976,0.036121871,0.001096288,-0.066807139,,
1.986,0.037328891,0.000997981,-0.072369436,,
1.996,0.038352221,0.000872234,-0.077912043,,
2.006,0.039170355,0.00070762,-0.083541998,,
2.016,0.039936021,0.000534832,-0.089226806,,
2.026,0.040864818,0.000376766,-0.09496339,,
2.036,0.04178929,0.000240363,-0.100707497,,
2.046,0.04268023,8.02E-05,-0.106471298,,
2.056,0.043616273,-0.000103554,-0.112252789,,
2.066,0.044657432,-0.000311301,-0.117988971,,
2.076,0.045839593,-0.000425166,-0.123130009,,
2.086,0.047008086,-0.000519827,-0.128260445,,
2.096,0.048083946,-0.000679351,-0.133364309,,
2.106,0.05054038,-0.001064025,-0.138963437,,
2.116,0.051755477,-0.001038527,-0.1445471,,
2.126,0.052857772,-0.001075411,-0.150120405,,
2.136,0.053917635,-0.001261097,-0.155699995,,
2.146,0.0550026,-0.001555706,-0.161253266,,
2.156,0.056084808,-0.001687779,-0.166815244,,
2.166,0.057053335,-0.001802789,-0.172451172,,
2.176,0.057995472,-0.001973871,-0.178155615,,
2.186,0.059023559,-0.002231342,-0.183891694,,
2.196,0.060106248,-0.002418219,-0.189660106,,
2.206,0.061173949,-0.002574591,-0.194898325,,
2.216,0.062196255,-0.00274207,-0.200117103,,
2.226,0.064423323,-0.003152697,-0.205743144,,
2.236,0.065715969,-0.003434622,-0.211307272,,
2.246,0.066927783,-0.003739233,-0.216824541,,
2.256,0.068099916,-0.004009732,-0.222321852,,
2.266,0.069270149,-0.004289364,-0.227836132,,
2.276,0.070571959,-0.004580447,-0.233304108,,
2.286,0.071771264,-0.00485539,-0.238686099,,
2.296,0.072891586,-0.005135585,-0.244022664,,
2.306,0.07382343,-0.005458915,-0.249340745,,
2.316,0.074789591,-0.005788574,-0.254728276,,
2.326,0.075762652,-0.006042233,-0.25979477,,
2.336,0.076716632,-0.006284246,-0.264942783,,
2.346,0.077592835,-0.006548868,-0.270117245,,
2.356,0.079404645,-0.006892093,-0.275768673,,
2.366,0.080453649,-0.007008452,-0.281371559,,
2.376,0.081670016,-0.007202059,-0.286966553,,
2.386,0.082827963,-0.007521402,-0.292624706,,
2.396,0.083990894,-0.007790069,-0.298281573,,
2.406,0.085154161,-0.007884415,-0.303949155,,
2.416,0.086390778,-0.008071738,-0.309517171,,
2.426,0.087469153,-0.008417793,-0.314964911,,
2.436,0.088506483,-0.008886844,-0.320389731,,
2.446,0.089572072,-0.009259704,-0.325842417,,
2.456,0.090693519,-0.009555918,-0.3308254,,
2.466,0.091754951,-0.009859199,-0.335833683,,
2.476,0.093540147,-0.010776039,-0.341348028,,
2.486,0.094558842,-0.011218783,-0.346875573,,
2.496,0.095545761,-0.011545781,-0.352418297,,
2.506,0.096368238,-0.011893783,-0.357937943,,
2.516,0.097246893,-0.012318919,-0.363458528,,
2.526,0.098299153,-0.012786724,-0.368982921,,
2.536,0.09937612,-0.013182955,-0.374474088,,
2.546,0.100278065,-0.013512679,-0.379939997,,
2.556,0.101200111,-0.013834497,-0.385390391,,
2.566,0.10224323,-0.014200224,-0.390881082,,
2.576,0.103377916,-0.014563971,-0.395913126,,
2.586,0.104489349,-0.014853733,-0.400928803,,
2.596,0.105479181,-0.015109244,-0.405914404,,
2.606,0.107576303,-0.015652601,-0.411397506,,
2.616,0.108698994,-0.016048685,-0.416941231,,
2.626,0.10973002,-0.01649354,-0.422511209,,
2.636,0.110751912,-0.016899396,-0.428107062,,
2.646,0.111808926,-0.017319804,-0.433688253,,
2.656,0.112871669,-0.017773792,-0.439223698,,
2.666,0.113916427,-0.018285597,-0.444708903,,
2.676,0.114855587,-0.018837335,-0.45018827,,
2.686,0.115780868,-0.019371662,-0.455698069,,
2.696,0.116684251,-0.019898018,-0.461219918,,
2.706,0.11763972,-0.020379459,-0.46624331,,
2.716,0.118613385,-0.020890474,-0.471261252,,
2.726,0.119527169,-0.021459298,-0.476316294,,
2.736,0.121521287,-0.022477146,-0.481922215,,
2.746,0.122496292,-0.022929136,-0.487496225,,
2.756,0.123429127,-0.023458732,-0.493049865,,
2.766,0.124390878,-0.02397776,-0.498646396,,
2.776,0.125374034,-0.024415897,-0.504245522,,
2.786,0.126351699,-0.024789356,-0.509851156,,
2.796,0.127301484,-0.025189428,-0.515512065,,
2.806,0.128299698,-0.025585858,-0.521214725,,
2.816,0.129354969,-0.025958501,-0.526894995,,
2.826,0.130456388,-0.026393441,-0.53250164,,
2.836,0.131560475,-0.026896372,-0.53755799,,
2.846,0.132672235,-0.027373442,-0.542689501,,
2.856,0.134835392,-0.028452175,-0.548389288,,
2.866,0.135883003,-0.029091846,-0.554021503,,
2.876,0.136896923,-0.029713077,-0.559578823,,
2.886,0.137894183,-0.030269235,-0.565042495,,
2.896,0.138822049,-0.030966418,-0.570434788,,
2.906,0.139664516,-0.031718075,-0.575745828,,
2.916,0.140399456,-0.03238276,-0.581050997,,
2.926,0.141115338,-0.032931674,-0.586407538,,
2.936,0.141785011,-0.033498663,-0.591800081,,
2.946,0.142519966,-0.034108121,-0.597242387,,
2.956,0.14334923,-0.034765493,-0.602216627,,
2.966,0.14425838,-0.035382506,-0.607220654,,
2.976,0.146193936,-0.03660794,-0.612704784,,
2.986,0.147260725,-0.037284411,-0.618198018,,
2.996,0.148390457,-0.037881389,-0.623741175,,
3.006,0.149498329,-0.038446501,-0.629389468,,
3.016,0.150448099,-0.039010536,-0.635039034,,
3.026,0.151396722,-0.039668266,-0.640654446,,
3.036,0.152392268,-0.040300757,-0.646217792,,
3.046,0.153284878,-0.040785067,-0.651705216,,
3.056,0.153999001,-0.041228548,-0.657180095,,
3.066,0.154660597,-0.041694164,-0.662701506,,
3.076,0.15536496,-0.042265601,-0.667810941,,
3.086,0.156210288,-0.042838037,-0.672935411,,
3.096,0.157008305,-0.043436594,-0.677979196,,
3.106,0.158603579,-0.044985026,-0.683414228,,
3.116,0.159434229,-0.045754753,-0.688843531,,
3.126,0.1602467,-0.046425179,-0.694292017,,
3.136,0.161072418,-0.047137551,-0.699778357,,
3.146,0.161972061,-0.047911026,-0.705331448,,
3.156,0.162915006,-0.048753195,-0.710884934,,
3.166,0.163836449,-0.04952196,-0.716397418,,
3.176,0.164579719,-0.050228894,-0.721861113,,
3.186,0.165316373,-0.050864741,-0.727366995,,
3.196,0.166114688,-0.051504321,-0.732955313,,
3.206,0.166990757,-0.052162644,-0.738171264,,
3.216,0.167892545,-0.052770153,-0.743443886,,
3.226,0.168732017,-0.053366065,-0.74870364,,
3.236,0.170460433,-0.054750688,-0.754380062,,
3.246,0.171505034,-0.055595245,-0.760006493,,
3.256,0.17240867,-0.056323644,-0.765572864,,
3.266,0.173181549,-0.056990352,-0.77107006,,
3.276,0.173898309,-0.057670448,-0.776561178,,
3.286,0.174688548,-0.058493406,-0.782060927,,
3.296,0.175468341,-0.059364632,-0.787544625,,
3.306,0.176069319,-0.060258355,-0.792918935,,
3.316,0.176652625,-0.061045997,-0.798228057,,
3.326,0.177285731,-0.061736885,-0.803552135,,
3.336,0.178041026,-0.062442977,-0.808479542,,
3.346,0.17878288,-0.063205972,-0.813441623,,
3.356,0.180125326,-0.064822108,-0.818965311,,
3.366,0.180942327,-0.065623678,-0.824566479,,
3.376,0.181876048,-0.066483647,-0.830199483,,
3.386,0.182844222,-0.067474209,-0.835794607,,
3.396,0.183654189,-0.068411484,-0.841370894,,
3.406,0.184556291,-0.069258749,-0.846966404,,
3.416,0.185500741,-0.070166364,-0.852570039,,
3.426,0.186395764,-0.071089476,-0.85820432,,
3.436,0.187130377,-0.071913108,-0.863835278,,
3.446,0.187781274,-0.072700284,-0.869467629,,
3.456,0.188568771,-0.073435128,-0.874585903,,
3.466,0.189309403,-0.074115947,-0.87967642,,
3.476,0.190527007,-0.075538434,-0.885256003,,
3.486,0.191254809,-0.076354578,-0.890853867,,
3.496,0.191931754,-0.07710591,-0.896425727,,
3.506,0.192523539,-0.077873573,-0.901977995,,
3.516,0.193087444,-0.078738615,-0.907525129,,
3.526,0.193797335,-0.079657599,-0.913045039,,
3.536,0.194604293,-0.080546163,-0.918551172,,
3.546,0.19528091,-0.081465282,-0.924036854,,
3.556,0.195952207,-0.082454376,-0.929503786,,
3.566,0.196690857,-0.083485693,-0.934933803,,
3.576,0.197525442,-0.084492423,-0.939783697,,
3.586,0.198249549,-0.08548069,-0.94461299,,
3.596,0.198895425,-0.086494975,-0.949570675,,
3.606,0.200293392,-0.088446595,-0.955106867,,
3.616,0.200972363,-0.089354724,-0.960663531,,
3.626,0.201582491,-0.090226308,-0.966245297,,
3.636,0.202130169,-0.091003262,-0.971782236,,
3.646,0.202775225,-0.091756478,-0.977343939,,
3.656,0.203416631,-0.09255439,-0.982981675,,
3.666,0.203922167,-0.093364857,-0.988671053,,
3.676,0.204496369,-0.094175965,-0.994397445,,
3.686,0.205117881,-0.094984874,-1.000124058,,
3.696,0.205816627,-0.095743105,-1.005785423,,
3.706,0.206522018,-0.096557699,-1.010910604,,
3.716,0.207051992,-0.09741272,-1.016003744,,
3.726,0.208274543,-0.099407941,-1.021486346,,
3.736,0.208859414,-0.100287773,-1.026934615,,
3.746,0.209345758,-0.101091199,-1.032323442,,
3.756,0.209909111,-0.101874657,-1.03764587,,
3.766,0.210554466,-0.102763318,-1.042981583,,
3.776,0.211109951,-0.103743114,-1.048383418,,
3.786,0.211515158,-0.104755826,-1.053811329,,
3.796,0.211973101,-0.105754994,-1.059201854,,
3.806,0.212597564,-0.106655568,-1.06460636,,
3.816,0.213124409,-0.107562773,-1.070148056,,
3.826,0.213657588,-0.108552575,-1.075347707,,
3.836,0.214179754,-0.109555565,-1.080570109,,
3.846,0.214854315,-0.110685416,-1.085765412,,
3.856,0.216106996,-0.112953596,-1.091405025,,
3.866,0.216699094,-0.113927737,-1.097052311,,
3.876,0.217220366,-0.114802636,-1.102678373,,
3.886,0.21774897,-0.115638696,-1.108280029,,
3.896,0.218212098,-0.116493762,-1.113925541,,
3.906,0.218670383,-0.117337301,-1.119586337,,
3.916,0.21917291,-0.118138365,-1.125162864,,
3.926,0.220109046,-0.119879566,-1.131183524,,
3.936,0.220488697,-0.120857112,-1.137271169,,
3.946,0.22095558,-0.121726386,-1.143370164,,
3.956,0.221528366,-0.122642383,-1.148984045,,
3.966,0.222145081,-0.123684436,-1.154588525,,
3.976,0.223040968,-0.126158789,-1.160717833,,
3.986,0.223555148,-0.127279893,-1.166847537,,
3.996,0.223948434,-0.128352955,-1.17297837,,
4.006,0.224288106,-0.129431784,-1.179103565,,
4.016,0.224758178,-0.130528659,-1.185220582,,
4.026,0.225699678,-0.132797435,-1.191265558,,
4.036,0.226111442,-0.133879796,-1.197263264,,
4.046,0.226486355,-0.134934783,-1.203322682,,
4.056,0.226972982,-0.135926127,-1.209506702,,
4.066,0.227439851,-0.136932239,-1.215721613,,
4.076,0.228304923,-0.138805553,-1.221908317,,
4.086,0.228703409,-0.139627054,-1.228059024,,
4.096,0.229062527,-0.140536144,-1.234159254,,
4.106,0.229437009,-0.141420454,-1.240250091,,
4.116,0.22989817,-0.142190799,-1.246358461,,
4.126,0.230623364,-0.143615231,-1.252547103,,
4.136,0.230908141,-0.144692555,-1.258726806,,
4.146,0.231324166,-0.145910189,-1.264828005,,
4.156,0.231807068,-0.147045225,-1.270840487,,
4.166,0.232100323,-0.148092002,-1.276784489,,
4.176,0.232696578,-0.150726527,-1.282806524,,
4.186,0.233047977,-0.152022734,-1.288856567,,
4.196,0.233305305,-0.153147325,-1.294885916,,
4.206,0.233499974,-0.154233128,-1.30087863,,
4.216,0.233788818,-0.155346021,-1.306846751,,
4.226,0.234287307,-0.157360092,-1.312818365,,
4.236,0.234500259,-0.158199385,-1.318807768,,
4.246,0.234763443,-0.159069121,-1.32486591,,
4.256,0.235093698,-0.159860864,-1.330938538,,
4.266,0.235446855,-0.16060406,-1.337031149,,
4.276,0.236069307,-0.162297487,-1.343058735,,
4.286,0.236422136,-0.163181826,-1.349125614,,
4.296,0.236785308,-0.164097905,-1.355213686,,
4.306,0.237167016,-0.165082678,-1.361287147,,
4.316,0.237458363,-0.166144192,-1.367350732,,
4.326,0.237978682,-0.168199718,-1.373433335,,
4.336,0.238211215,-0.169275701,-1.379553047,,
4.346,0.238477767,-0.170521379,-1.385664015,,
4.356,0.238689244,-0.171756148,-1.391717995,,
4.366,0.2388504,-0.172896355,-1.397737456,,
4.376,0.239046395,-0.175186336,-1.403721059,,
4.386,0.239188567,-0.176513568,-1.409723021,,
4.396,0.23930116,-0.17777887,-1.415760101,,
4.406,0.23947306,-0.178898767,-1.42182265,,
4.416,0.239709809,-0.179940403,-1.427875272,,
4.426,0.240120992,-0.181928083,-1.433884519,,
4.436,0.240353644,-0.182845801,-1.439846732,,
4.446,0.240590379,-0.183756694,-1.445798483,,
4.456,0.240829706,-0.1846627,-1.451814577,,
4.466,0.24103643,-0.185666874,-1.457922637,,
4.476,0.241358072,-0.187674537,-1.464045064,,
4.486,0.241490051,-0.18868959,-1.470147902,,
4.496,0.241617426,-0.189724103,-1.4762168,,
4.506,0.241779506,-0.190740794,-1.482314357,,
4.516,0.241851836,-0.191791445,-1.48844977,,
4.526,0.241969571,-0.19418247,-1.49460349,,
4.536,0.242101833,-0.195345789,-1.500745192,,
4.546,0.242171645,-0.196493566,-1.50685557,,
4.556,0.242149532,-0.197739393,-1.512930734,,
4.566,0.242184669,-0.199082568,-1.518943348,,
4.576,0.242381141,-0.201671466,-1.525062212,,
4.586,0.242338821,-0.202817202,-1.531137025,,
4.596,0.242362395,-0.203954294,-1.537189262,,
4.606,0.242460206,-0.205187559,-1.543217209,,
4.616,0.242600679,-0.206386581,-1.549264422,,
4.626,0.242494956,-0.208194748,-1.555254669,,
4.636,0.242581964,-0.209099784,-1.561304017,,
4.646,0.242709741,-0.210025236,-1.567412907,,
4.656,0.242750838,-0.210979551,-1.573555623,,
4.666,0.242627949,-0.211968035,-1.57972604,,
4.676,0.242685854,-0.214263812,-1.585816039,,
4.686,0.242737696,-0.215498462,-1.591889728,,
4.696,0.242725343,-0.216687024,-1.597944919,,
4.706,0.242737859,-0.217866659,-1.604010414,,
4.716,0.242816672,-0.219066635,-1.61008344,,
4.726,0.242654115,-0.221366704,-1.616157859,,
4.736,0.242568508,-0.222396418,-1.62218562,,
4.746,0.24265109,-0.223350346,-1.628184933,,
4.756,0.242605373,-0.224308074,-1.634176167,,
4.766,0.24252972,-0.225240752,-1.640196805,,
4.776,0.242317989,-0.227262214,-1.646289798,,
4.786,0.242259607,-0.228320226,-1.652430048,,
4.796,0.24220711,-0.22939007,-1.658648938,,
4.806,0.242151529,-0.230503589,-1.664867339,,
4.816,0.242082745,-0.231611356,-1.671025425,,
4.826,0.241983578,-0.233900487,-1.677121056,,
4.836,0.241959736,-0.235041454,-1.683204385,,
4.846,0.241878688,-0.236063927,-1.689314424,,
4.856,0.241762593,-0.23690933,-1.695422211,,
4.866,0.241610378,-0.237804383,-1.701537274,,
4.876,0.241433606,-0.239675537,-1.707580736,,
4.886,0.241390347,-0.240531981,-1.71358689,,
4.896,0.24127914,-0.241497234,-1.719613502,,
4.906,0.241112769,-0.242633268,-1.725678023,,
4.916,0.24097763,-0.243806794,-1.731755579,,
4.926,0.240637913,-0.246062711,-1.737916105,,
4.936,0.240430444,-0.247262731,-1.744075148,,
4.946,0.24030517,-0.248577908,-1.750130568,,
4.956,0.240224987,-0.249841079,-1.75615041,,
4.966,0.239978507,-0.251008242,-1.76212393,,
4.976,0.239358246,-0.253171235,-1.768165961,,
4.986,0.239277259,-0.254236281,-1.774205841,,
4.996,0.239154905,-0.255222857,-1.780169965,,
5.006,0.238851398,-0.256236076,-1.786095404,,
5.016,0.238509417,-0.257304549,-1.792060883,,
5.026,0.238162994,-0.259299785,-1.798059933,,
5.036,0.237971932,-0.260216206,-1.804070909,,
5.046,0.237704486,-0.261214674,-1.81015184,,
5.056,0.237458348,-0.26224798,-1.816243251,,
5.066,0.237299457,-0.263263404,-1.822350126,,
5.076,0.236845016,-0.265309393,-1.828436162,,
5.086,0.236657545,-0.266368508,-1.834582364,,
5.096,0.236542314,-0.267477691,-1.840768974,,
5.106,0.236384153,-0.268688887,-1.846925744,,
5.116,0.236051306,-0.269919842,-1.853013141,,
5.126,0.235446289,-0.272302747,-1.859134773,,
5.136,0.235154256,-0.2733922,-1.865297087,,
5.146,0.234775841,-0.274468899,-1.871468004,,
